date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,WeekStatus,Day_of_week,Load_Type
30/10/2018 01:45,3.71,7.13,0,46.16,100,Weekday,Tuesday,Light_Load
06/08/2018 09:00,83.81,41.18,0,89.75,100,Weekday,Monday,Light_Load
31/03/2018 18:30,3.38,0,8.17,100,38.23,Weekend,Saturday,Light_Load
16/04/2018 23:30,3.78,3.67,0,71.75,100,Weekday,Monday,Light_Load
16/02/2018 20:15,3.31,0,17.96,100,18.12,Weekday,Friday,Light_Load
01/04/2018 21:00,3.42,0,21.92,100,15.42,Weekend,Sunday,Light_Load
30/07/2018 05:00,2.74,5.08,0,47.47,100,Weekday,Monday,Light_Load
24/02/2018 10:15,76.21,9.76,0.68,99.19,100,Weekend,Saturday,Maximum_Load
15/05/2018 09:15,67.5,33.01,0,89.83,100,Weekday,Tuesday,Medium_Load
19/11/2018 10:45,61.31,30.89,0,89.31,100,Weekday,Monday,Maximum_Load
27/02/2018 03:30,3.85,3.46,0,74.38,100,Weekday,Tuesday,Light_Load
13/10/2018 08:30,51.98,53.89,0,69.42,100,Weekend,Saturday,Light_Load
15/02/2018 18:00,3.35,0,17.28,100,19.03,Weekday,Thursday,Light_Load
16/03/2018 00:00,3.6,3.89,0,67.92,100,Weekday,Friday,Light_Load
14/03/2018 07:00,3.71,4.61,0,62.7,100,Weekday,Wednesday,Light_Load
23/02/2018 12:45,7.88,0,25.45,100,29.58,Weekday,Friday,Medium_Load
14/05/2018 06:15,3.24,4.36,0,59.65,100,Weekday,Monday,Light_Load
24/06/2018 13:45,29.34,1.48,1.04,99.87,99.94,Weekend,Sunday,Maximum_Load
29/08/2018 13:45,50.4,22.86,0,91.07,100,Weekday,Wednesday,Maximum_Load
23/07/2018 02:45,2.92,0,4.5,100,54.43,Weekday,Monday,Light_Load
01/11/2018 13:15,49.64,22,5.72,91.42,99.34,Weekday,Thursday,Medium_Load
26/08/2018 15:15,6.12,0,15.3,100,37.14,Weekend,Sunday,Maximum_Load
13/02/2018 15:30,54.72,12.78,0,97.38,100,Weekday,Tuesday,Medium_Load
16/12/2018 18:45,5.72,0,21.42,100,25.8,Weekend,Sunday,Maximum_Load
15/10/2018 17:30,99.9,36.22,0,94.01,100,Weekday,Monday,Medium_Load
06/06/2018 10:30,43.16,18.83,0,91.66,100,Weekday,Wednesday,Maximum_Load
25/03/2018 11:00,31.5,0.04,6.98,100,97.63,Weekend,Sunday,Maximum_Load
02/03/2018 21:00,35.24,2.02,4.18,99.84,99.3,Weekday,Friday,Medium_Load
05/12/2018 15:30,87.16,33.52,0,93.34,100,Weekday,Wednesday,Medium_Load
20/10/2018 18:30,10.51,2.2,8.64,97.88,77.25,Weekend,Saturday,Medium_Load
15/07/2018 07:45,3.67,4.79,0,60.82,100,Weekend,Sunday,Light_Load
01/12/2018 13:15,11.3,0.07,13.82,100,63.3,Weekend,Saturday,Medium_Load
24/02/2018 07:00,3.96,3.56,0,74.37,100,Weekend,Saturday,Light_Load
20/05/2018 21:45,3.46,0,15.84,100,21.34,Weekend,Sunday,Medium_Load
09/01/2018 08:15,99.43,59.69,0,85.74,100,Weekday,Tuesday,Light_Load
08/03/2018 05:00,3.1,2.48,0,78.09,100,Weekday,Thursday,Light_Load
16/08/2018 00:45,2.7,5.29,0,45.46,100,Weekday,Thursday,Light_Load
22/02/2018 12:15,18.86,8.32,18.25,91.49,71.86,Weekday,Thursday,Medium_Load
09/03/2018 01:15,4.9,3.53,0,81.14,100,Weekday,Friday,Light_Load
20/03/2018 14:30,60.16,26.39,0,91.58,100,Weekday,Tuesday,Maximum_Load
01/07/2018 05:45,2.81,3.74,0,60.07,100,Weekend,Sunday,Light_Load
18/01/2018 21:00,72.43,15.73,0.32,97.72,100,Weekday,Thursday,Medium_Load
27/07/2018 21:30,4.36,0,17.78,100,23.82,Weekday,Friday,Medium_Load
29/09/2018 12:45,3.38,0,11.77,100,27.6,Weekend,Saturday,Medium_Load
13/06/2018 14:00,7.49,0,23.15,100,30.78,Weekday,Wednesday,Maximum_Load
19/01/2018 03:30,63.11,35.89,0,86.93,100,Weekday,Friday,Light_Load
16/04/2018 03:00,3.13,4,0,61.63,100,Weekday,Monday,Light_Load
01/09/2018 22:00,2.81,0,11.3,100,24.13,Weekend,Saturday,Medium_Load
21/02/2018 19:45,65.41,7.34,1.8,99.38,99.96,Weekday,Wednesday,Maximum_Load
29/04/2018 23:15,2.81,4.14,0,56.16,100,Weekend,Sunday,Light_Load
02/12/2018 07:45,3.46,3.6,0,69.29,100,Weekend,Sunday,Light_Load
21/07/2018 17:30,3.78,0,23.72,100,15.74,Weekend,Saturday,Medium_Load
08/04/2018 18:15,3.82,0,9.4,100,37.65,Weekend,Sunday,Medium_Load
24/02/2018 09:15,88.38,12.67,0.04,98.99,100,Weekend,Saturday,Medium_Load
21/07/2018 13:45,37.73,18.4,0,89.88,100,Weekend,Saturday,Maximum_Load
04/02/2018 01:15,15.62,13.28,0,76.19,100,Weekend,Sunday,Light_Load
08/03/2018 14:15,73.04,33.16,0,91.06,100,Weekday,Thursday,Maximum_Load
07/03/2018 20:00,5.26,0,26.96,100,19.15,Weekday,Wednesday,Medium_Load
14/09/2018 10:00,39.6,19.04,0,90.12,100,Weekday,Friday,Medium_Load
27/12/2018 01:15,3.67,3.13,0.07,76.09,99.98,Weekday,Thursday,Light_Load
02/04/2018 07:30,3.85,4.32,0,66.53,100,Weekday,Monday,Light_Load
03/02/2018 07:30,4.03,3.64,0,74.21,100,Weekend,Saturday,Light_Load
09/01/2018 07:00,4.57,3.89,0,76.15,100,Weekday,Tuesday,Light_Load
21/09/2018 03:45,2.84,5.11,0,48.58,100,Weekday,Friday,Light_Load
23/01/2018 11:30,65.12,37.4,0,86.72,100,Weekday,Tuesday,Maximum_Load
28/12/2018 10:15,55.91,21.64,0,93.26,100,Weekday,Friday,Maximum_Load
14/02/2018 01:00,86.51,41.54,0,90.15,100,Weekday,Wednesday,Light_Load
22/07/2018 00:00,2.88,0,4.64,100,52.74,Weekend,Sunday,Light_Load
03/12/2018 12:00,35.35,5.15,4.21,98.96,99.3,Weekday,Monday,Maximum_Load
01/10/2018 01:45,2.66,5.04,0,46.68,100,Weekday,Monday,Light_Load
05/11/2018 23:00,4.86,7.99,0,51.97,100,Weekday,Monday,Maximum_Load
10/04/2018 18:30,44.6,31.72,0,81.49,100,Weekday,Tuesday,Medium_Load
22/03/2018 00:15,3.89,5.04,0,61.1,100,Weekday,Thursday,Light_Load
23/02/2018 21:45,35.32,0.11,5,100,99.01,Weekday,Friday,Medium_Load
21/10/2018 14:45,3.06,0,11.16,100,26.44,Weekend,Sunday,Light_Load
06/08/2018 15:30,46.51,11.95,0,96.85,100,Weekday,Monday,Maximum_Load
12/07/2018 18:45,56.92,29.16,0,89,100,Weekday,Thursday,Medium_Load
16/07/2018 02:00,2.95,0,4.72,100,53,Weekday,Monday,Light_Load
23/02/2018 14:30,74.2,26.17,0,94.31,100,Weekday,Friday,Medium_Load
12/01/2018 13:00,12.2,0,24.73,100,44.24,Weekday,Friday,Medium_Load
06/05/2018 09:45,3.17,0,17.14,100,18.19,Weekend,Sunday,Light_Load
11/01/2018 03:00,4.61,4.21,0,73.84,100,Weekday,Thursday,Light_Load
30/07/2018 10:30,50.76,16.34,0,95.19,100,Weekday,Monday,Maximum_Load
01/07/2018 17:15,2.99,0,17.46,100,16.88,Weekend,Sunday,Light_Load
25/03/2018 22:30,3.13,3.82,0,63.38,100,Weekend,Sunday,Medium_Load
01/09/2018 21:45,2.81,0,11.99,100,22.82,Weekend,Saturday,Medium_Load
08/05/2018 14:15,58.36,27.36,0,90.54,100,Weekday,Tuesday,Maximum_Load
09/11/2018 06:30,2.84,4.21,0,55.92,100,Weekday,Friday,Light_Load
10/05/2018 12:00,56.41,37.44,0,83.32,100,Weekday,Thursday,Maximum_Load
30/11/2018 00:45,4,4.79,0,64.1,100,Weekday,Friday,Light_Load
23/07/2018 20:45,61.38,18.25,0,95.85,100,Weekday,Monday,Medium_Load
22/01/2018 19:00,65.63,29.38,0,91.27,100,Weekday,Monday,Maximum_Load
17/05/2018 01:45,3.74,5.36,0,57.22,100,Weekday,Thursday,Light_Load
17/11/2018 11:00,106.49,36.04,0,94.72,100,Weekend,Saturday,Maximum_Load
21/05/2018 16:45,69.73,41.04,0,86.18,100,Weekday,Monday,Maximum_Load
24/09/2018 08:45,2.74,2.88,1.91,68.93,82.04,Weekday,Monday,Light_Load
06/05/2018 08:45,2.95,3.92,0,60.13,100,Weekend,Sunday,Light_Load
12/11/2018 06:15,2.74,3.1,0,66.23,100,Weekday,Monday,Light_Load
18/02/2018 01:15,3.1,3.71,0,64.12,100,Weekend,Sunday,Light_Load
14/06/2018 03:45,2.81,4.25,0,55.15,100,Weekday,Thursday,Light_Load
29/05/2018 02:30,3.02,5.11,0,50.88,100,Weekday,Tuesday,Light_Load
23/05/2018 09:45,95.65,33.95,0,94.24,100,Weekday,Wednesday,Medium_Load
02/06/2018 18:15,3.6,0,5.08,100,57.82,Weekend,Saturday,Light_Load
10/08/2018 04:45,2.63,4.18,0,53.25,100,Weekday,Friday,Light_Load
28/12/2018 23:45,4.86,2.88,0,86.03,100,Weekday,Friday,Light_Load
31/03/2018 11:30,2.84,0,5.22,100,47.79,Weekend,Saturday,Light_Load
06/06/2018 03:30,3.02,5.26,0,49.79,100,Weekday,Wednesday,Light_Load
12/09/2018 06:15,2.92,5.15,0,49.32,100,Weekday,Wednesday,Light_Load
12/09/2018 03:30,3.2,5.87,0,47.86,100,Weekday,Wednesday,Light_Load
11/10/2018 03:45,3.06,6.16,0,44.49,100,Weekday,Thursday,Light_Load
17/11/2018 23:45,3.13,4.72,0,55.27,100,Weekend,Saturday,Light_Load
23/07/2018 00:30,2.95,0,4.68,100,53.32,Weekday,Monday,Light_Load
05/03/2018 21:45,7.45,0,24.8,100,28.77,Weekday,Monday,Medium_Load
22/10/2018 04:45,2.92,5.58,0,46.37,100,Weekday,Monday,Light_Load
21/01/2018 12:15,5.08,0,19.91,100,24.72,Weekend,Sunday,Light_Load
01/05/2018 01:15,3.2,4.46,0,58.3,100,Weekday,Tuesday,Light_Load
25/07/2018 23:15,2.66,3.78,0,57.55,100,Weekday,Wednesday,Light_Load
02/02/2018 13:30,48.42,8.93,0,98.34,100,Weekday,Friday,Medium_Load
02/06/2018 20:30,3.71,0,17.93,100,20.26,Weekend,Saturday,Light_Load
06/12/2018 23:30,4,3.74,0.04,73.04,100,Weekday,Thursday,Light_Load
12/02/2018 03:30,4.28,4.43,0,69.48,100,Weekday,Monday,Light_Load
16/07/2018 05:30,2.77,5,0,48.46,100,Weekday,Monday,Light_Load
04/05/2018 15:15,43.2,13.25,0,95.6,100,Weekday,Friday,Maximum_Load
20/06/2018 09:30,109.08,48.17,0,91.48,100,Weekday,Wednesday,Medium_Load
29/11/2018 04:15,4.07,4.82,0,64.52,100,Weekday,Thursday,Light_Load
20/02/2018 08:00,6.84,4.64,0,82.76,100,Weekday,Tuesday,Light_Load
04/02/2018 13:00,5.11,0,20.63,100,24.04,Weekend,Sunday,Light_Load
06/09/2018 18:00,29.2,6.8,0.61,97.39,99.98,Weekday,Thursday,Medium_Load
30/09/2018 02:30,2.56,4.46,0,49.78,100,Weekend,Sunday,Light_Load
03/08/2018 08:30,2.74,5.83,0,42.53,100,Weekday,Friday,Light_Load
15/04/2018 03:30,3.13,3.96,0,62.01,100,Weekend,Sunday,Light_Load
22/02/2018 10:45,89.1,29.52,0,94.93,100,Weekday,Thursday,Maximum_Load
10/02/2018 01:00,63.58,37.94,0,85.87,100,Weekend,Saturday,Light_Load
03/02/2018 03:00,6.05,5.18,0,75.96,100,Weekend,Saturday,Light_Load
20/11/2018 13:30,53.24,24.08,0,91.11,100,Weekday,Tuesday,Medium_Load
12/02/2018 17:30,66.71,21.53,0,95.17,100,Weekday,Monday,Maximum_Load
27/09/2018 03:30,2.81,6.01,0,42.35,100,Weekday,Thursday,Light_Load
14/08/2018 18:45,85.03,38.48,0,91.11,100,Weekday,Tuesday,Medium_Load
19/04/2018 20:15,39.82,3.92,0.58,99.52,99.99,Weekday,Thursday,Medium_Load
06/10/2018 21:30,3.49,0,17.82,100,19.22,Weekend,Saturday,Medium_Load
22/02/2018 19:15,130.86,56.52,0,91.8,100,Weekday,Thursday,Maximum_Load
11/07/2018 18:45,43.92,15.73,0.04,94.14,100,Weekday,Wednesday,Medium_Load
28/11/2018 01:45,23.62,15.23,0,84.04,100,Weekday,Wednesday,Light_Load
13/05/2018 02:00,3.46,4.14,0,64.13,100,Weekend,Sunday,Light_Load
29/08/2018 22:00,3.74,0,12.78,100,28.09,Weekday,Wednesday,Medium_Load
26/10/2018 13:30,66.02,40.1,0,85.47,100,Weekday,Friday,Maximum_Load
24/01/2018 17:15,74.59,26.89,0,94.07,100,Weekday,Wednesday,Maximum_Load
17/05/2018 05:45,3.13,5.54,0,49.19,100,Weekday,Thursday,Light_Load
24/06/2018 04:45,2.56,3.38,0,60.38,100,Weekend,Sunday,Light_Load
18/11/2018 05:15,3.31,5.9,0,48.93,100,Weekend,Sunday,Light_Load
16/12/2018 12:00,11.81,0.65,16.02,99.85,59.34,Weekend,Sunday,Maximum_Load
05/12/2018 07:00,3.85,3.06,0.18,78.28,99.89,Weekday,Wednesday,Light_Load
10/02/2018 15:30,4.57,0,26.5,100,16.99,Weekend,Saturday,Light_Load
17/05/2018 01:30,3.2,5.11,0,53.07,100,Weekday,Thursday,Light_Load
18/07/2018 00:00,3.38,0,5.22,100,54.35,Weekday,Wednesday,Light_Load
04/02/2018 13:45,4.97,0,26.17,100,18.66,Weekend,Sunday,Light_Load
30/12/2018 16:30,3.35,0,14.08,100,23.15,Weekend,Sunday,Light_Load
16/08/2018 07:45,4.1,4.75,0,65.34,100,Weekday,Thursday,Light_Load
27/07/2018 08:00,3.96,4.75,0,64.03,100,Weekday,Friday,Light_Load
12/01/2018 19:30,120.53,50.62,0,92.2,100,Weekday,Friday,Maximum_Load
09/12/2018 00:15,3.74,3.17,0.11,76.28,99.96,Weekend,Sunday,Light_Load
28/12/2018 18:15,5.08,0,11.41,100,40.67,Weekday,Friday,Maximum_Load
15/01/2018 22:30,4.79,6.26,0,60.77,100,Weekday,Monday,Maximum_Load
23/06/2018 20:45,2.92,0,17.46,100,16.49,Weekend,Saturday,Medium_Load
06/11/2018 13:45,60.34,34.63,0,86.73,100,Weekday,Tuesday,Medium_Load
08/12/2018 04:45,3.42,2.74,0,78.04,100,Weekend,Saturday,Light_Load
17/12/2018 17:30,52.99,18.25,0.11,94.55,100,Weekday,Monday,Maximum_Load
20/10/2018 09:00,39.92,12.56,0,95.39,100,Weekend,Saturday,Light_Load
06/03/2018 03:15,4.68,5.72,0,63.32,100,Weekday,Tuesday,Light_Load
05/03/2018 05:00,3.06,4,0,60.76,100,Weekday,Monday,Light_Load
23/01/2018 07:30,41.83,29.45,0,81.77,100,Weekday,Tuesday,Light_Load
02/09/2018 00:45,2.66,4.72,0,49.1,100,Weekend,Sunday,Light_Load
06/07/2018 17:00,102.89,37.12,0,94.07,100,Weekday,Friday,Maximum_Load
20/03/2018 21:00,33.84,0.72,4.43,99.98,99.15,Weekday,Tuesday,Medium_Load
22/08/2018 03:00,2.95,4.25,0,57.02,100,Weekday,Wednesday,Light_Load
09/12/2018 03:45,3.06,2.09,0.14,82.58,99.9,Weekend,Sunday,Light_Load
29/05/2018 01:30,3.02,5.18,0,50.37,100,Weekday,Tuesday,Light_Load
18/02/2018 14:30,3.49,0,17.53,100,19.53,Weekend,Sunday,Light_Load
28/03/2018 06:00,3.02,3.13,0,69.43,100,Weekday,Wednesday,Light_Load
13/09/2018 11:45,56.45,32.69,0,86.54,100,Weekday,Thursday,Maximum_Load
14/07/2018 15:45,84.28,12.74,0,98.88,100,Weekend,Saturday,Maximum_Load
20/10/2018 07:00,2.84,4.9,0,50.15,100,Weekend,Saturday,Light_Load
28/03/2018 08:45,51.05,42.52,0,76.84,100,Weekday,Wednesday,Light_Load
05/02/2018 06:00,4.36,4.36,0,70.71,100,Weekday,Monday,Light_Load
16/05/2018 17:15,103.57,41.51,0,92.82,100,Weekday,Wednesday,Medium_Load
16/07/2018 06:15,2.92,4.9,0,51.19,100,Weekday,Monday,Light_Load
03/11/2018 15:45,30.96,0.4,1.26,99.99,99.92,Weekend,Saturday,Medium_Load
14/08/2018 14:15,74.48,36.65,0,89.73,100,Weekday,Tuesday,Maximum_Load
26/01/2018 09:00,80.71,38.77,0,90.14,100,Weekday,Friday,Light_Load
14/06/2018 10:45,92.74,28.04,0,95.72,100,Weekday,Thursday,Maximum_Load
22/02/2018 04:45,3.96,3.67,0,73.35,100,Weekday,Thursday,Light_Load
24/06/2018 15:30,28.19,0.5,1.62,99.98,99.84,Weekend,Sunday,Maximum_Load
05/01/2018 01:00,4.72,5.58,0,64.58,100,Weekday,Friday,Light_Load
06/05/2018 08:15,2.88,3.82,0,60.2,100,Weekend,Sunday,Light_Load
13/03/2018 18:15,37.26,20.2,0.61,87.91,99.99,Weekday,Tuesday,Medium_Load
19/12/2018 14:45,105.48,45.58,0,91.8,100,Weekday,Wednesday,Medium_Load
26/03/2018 09:30,99.25,23.11,0,97.39,100,Weekday,Monday,Medium_Load
21/08/2018 23:30,2.59,4,0,54.35,100,Weekday,Tuesday,Light_Load
06/01/2018 14:45,3.46,0,17.5,100,19.4,Weekend,Saturday,Light_Load
20/06/2018 12:00,103.18,63.5,0,85.16,100,Weekday,Wednesday,Maximum_Load
08/10/2018 11:45,111.2,53.71,0,90.05,100,Weekday,Monday,Maximum_Load
11/04/2018 02:00,3.78,5.26,0,58.36,100,Weekday,Wednesday,Light_Load
11/06/2018 08:45,55.44,58.46,0,68.81,100,Weekday,Monday,Light_Load
20/11/2018 19:30,7.38,0,20.3,100,34.17,Weekday,Tuesday,Maximum_Load
13/05/2018 15:30,3.13,0,16.88,100,18.23,Weekend,Sunday,Light_Load
20/08/2018 07:15,2.74,5.36,0,45.52,100,Weekday,Monday,Light_Load
18/09/2018 01:00,2.95,5.44,0,47.67,100,Weekday,Tuesday,Light_Load
01/03/2018 22:45,3.6,3.13,0,75.47,100,Weekday,Thursday,Medium_Load
01/05/2018 13:45,3.17,0,17.93,100,17.41,Weekday,Tuesday,Light_Load
13/10/2018 17:15,4.54,0,17.89,100,24.6,Weekend,Saturday,Medium_Load
29/04/2018 16:30,3.17,0,16.24,100,19.16,Weekend,Sunday,Light_Load
28/01/2018 03:15,4.21,4.82,0,65.78,100,Weekend,Sunday,Light_Load
17/05/2018 02:45,3.17,5.18,0,52.2,100,Weekday,Thursday,Light_Load
19/04/2018 17:15,66.74,33.23,0,89.52,100,Weekday,Thursday,Medium_Load
10/03/2018 11:30,9.43,0,5.9,100,84.77,Weekend,Saturday,Maximum_Load
18/02/2018 13:00,3.49,0,16.63,100,20.54,Weekend,Sunday,Light_Load
28/02/2018 00:15,5.94,5.65,0,72.46,100,Weekday,Wednesday,Light_Load
07/06/2018 09:00,95.22,45.47,0,90.24,100,Weekday,Thursday,Light_Load
14/03/2018 22:15,4.28,2.27,12.78,88.34,31.76,Weekday,Wednesday,Medium_Load
13/10/2018 12:00,41.22,21.49,0.47,88.67,99.99,Weekend,Saturday,Maximum_Load
17/04/2018 16:30,109.66,39.56,0,94.07,100,Weekday,Tuesday,Maximum_Load
13/04/2018 08:45,47.63,41.15,0,75.67,100,Weekday,Friday,Light_Load
07/06/2018 12:00,46.73,37.8,0,77.75,100,Weekday,Thursday,Maximum_Load
14/07/2018 06:30,2.7,5.04,0,47.22,100,Weekend,Saturday,Light_Load
17/01/2018 15:45,76.07,32.4,0,92,100,Weekday,Wednesday,Medium_Load
03/05/2018 21:45,4.07,0,25.92,100,15.51,Weekday,Thursday,Medium_Load
11/04/2018 17:00,56.48,27.29,0,90.04,100,Weekday,Wednesday,Maximum_Load
12/07/2018 21:15,7.99,0,22.54,100,33.41,Weekday,Thursday,Medium_Load
07/09/2018 10:45,100.15,38.02,0,93.49,100,Weekday,Friday,Maximum_Load
06/05/2018 09:30,3.17,0,17.1,100,18.23,Weekend,Sunday,Light_Load
08/07/2018 19:00,3.89,0,26.39,100,14.58,Weekend,Sunday,Medium_Load
05/05/2018 04:00,2.95,4,0,59.35,100,Weekend,Saturday,Light_Load
23/01/2018 05:15,39.56,29.2,0,80.46,100,Weekday,Tuesday,Light_Load
05/05/2018 22:45,2.92,4.03,0,58.67,100,Weekend,Saturday,Light_Load
14/09/2018 04:00,3.31,4.68,0,57.74,100,Weekday,Friday,Light_Load
08/10/2018 21:00,27.32,9.07,5.47,94.91,98.05,Weekday,Monday,Medium_Load
02/10/2018 19:15,117.47,69.37,0,86.11,100,Weekday,Tuesday,Medium_Load
10/02/2018 22:45,3.6,3.1,0,75.78,100,Weekend,Saturday,Light_Load
20/01/2018 18:00,32.4,0.04,9.83,100,95.69,Weekend,Saturday,Maximum_Load
14/12/2018 23:15,4.86,3.28,0.07,82.89,99.99,Weekday,Friday,Light_Load
19/01/2018 20:15,103.21,38.52,0,93.69,100,Weekday,Friday,Medium_Load
04/05/2018 06:15,3.49,4.39,0,62.23,100,Weekday,Friday,Light_Load
18/12/2018 04:45,4.18,3.13,0,80.05,100,Weekday,Tuesday,Light_Load
31/07/2018 09:15,78.41,31.93,0,92.62,100,Weekday,Tuesday,Medium_Load
08/09/2018 09:45,47.81,18.94,0,92.97,100,Weekend,Saturday,Medium_Load
21/12/2018 05:15,3.28,2.34,0.07,81.41,99.98,Weekday,Friday,Light_Load
25/11/2018 02:00,3.46,2.92,0.04,76.42,99.99,Weekend,Sunday,Light_Load
31/05/2018 10:45,49.75,24.55,0,89.68,100,Weekday,Thursday,Maximum_Load
27/11/2018 13:30,121.25,55.58,0,90.9,100,Weekday,Tuesday,Medium_Load
16/10/2018 11:15,54.61,36.25,0,83.32,100,Weekday,Tuesday,Maximum_Load
09/11/2018 09:45,83.63,44.5,0,88.28,100,Weekday,Friday,Medium_Load
24/01/2018 14:45,95.65,47.84,0,89.44,100,Weekday,Wednesday,Medium_Load
12/04/2018 16:30,68.29,43.02,0,84.61,100,Weekday,Thursday,Maximum_Load
20/03/2018 22:15,4.28,1.98,14.9,90.76,27.61,Weekday,Tuesday,Medium_Load
01/05/2018 22:00,3.2,0,16.7,100,18.82,Weekday,Tuesday,Light_Load
01/04/2018 22:30,2.81,4.39,0,53.91,100,Weekend,Sunday,Light_Load
22/05/2018 19:45,3.82,0,26.32,100,14.36,Weekday,Tuesday,Medium_Load
20/01/2018 16:45,41.29,0.72,1.94,99.98,99.89,Weekend,Saturday,Medium_Load
11/03/2018 02:00,3.1,2.95,0,72.44,100,Weekend,Sunday,Light_Load
23/08/2018 21:45,3.78,0,16.09,100,22.87,Weekday,Thursday,Medium_Load
03/04/2018 12:15,19.08,8.03,18.65,92.17,71.51,Weekday,Tuesday,Medium_Load
19/04/2018 19:00,40.39,2.81,0.58,99.76,99.99,Weekday,Thursday,Medium_Load
21/09/2018 03:30,2.84,5,0,49.39,100,Weekday,Friday,Light_Load
08/05/2018 04:15,2.99,3.67,0,63.16,100,Weekday,Tuesday,Light_Load
03/09/2018 19:45,25.67,0.25,3.06,100,99.3,Weekday,Monday,Medium_Load
19/06/2018 02:30,2.74,4.5,0,52.01,100,Weekday,Tuesday,Light_Load
14/08/2018 05:15,2.92,6.01,0,43.7,100,Weekday,Tuesday,Light_Load
09/05/2018 22:15,3.92,1.26,14.83,95.2,25.56,Weekday,Wednesday,Medium_Load
07/01/2018 01:00,3.2,3.02,0,72.73,100,Weekend,Sunday,Light_Load
13/10/2018 19:00,3.56,0,18.22,100,19.18,Weekend,Saturday,Medium_Load
01/05/2018 18:15,3.1,0,5.44,100,49.51,Weekday,Tuesday,Light_Load
27/03/2018 13:00,6.41,0,25.06,100,24.78,Weekday,Tuesday,Medium_Load
05/12/2018 19:45,5.44,0,20.7,100,25.42,Weekday,Wednesday,Maximum_Load
10/08/2018 13:15,30.06,10.98,7.24,93.93,97.22,Weekday,Friday,Maximum_Load
16/12/2018 21:15,4.5,0,21.31,100,20.66,Weekend,Sunday,Medium_Load
15/08/2018 22:00,3.28,0,13.43,100,23.73,Weekday,Wednesday,Medium_Load
04/09/2018 16:15,118.69,59.08,0,89.52,100,Weekday,Tuesday,Maximum_Load
06/05/2018 13:45,3.2,0,16.92,100,18.58,Weekend,Sunday,Light_Load
15/02/2018 04:00,3.28,4.68,0,57.39,100,Weekday,Thursday,Light_Load
06/12/2018 07:45,4.21,3.13,0.07,80.25,99.99,Weekday,Thursday,Light_Load
03/07/2018 19:30,103.36,34.7,0,94.8,100,Weekday,Tuesday,Medium_Load
18/07/2018 09:15,55.94,39.1,0,81.96,100,Weekday,Wednesday,Medium_Load
01/12/2018 14:30,26.28,0.04,7.67,100,96,Weekend,Saturday,Medium_Load
19/02/2018 22:45,87.52,44.17,0,89.27,100,Weekday,Monday,Maximum_Load
06/02/2018 17:30,65.48,14.98,0,97.48,100,Weekday,Tuesday,Maximum_Load
28/10/2018 06:30,2.92,5.62,0,46.11,100,Weekend,Sunday,Light_Load
25/01/2018 21:45,39.28,0.86,2.27,99.98,99.83,Weekday,Thursday,Medium_Load
08/08/2018 09:15,84.56,41.18,0,89.91,100,Weekday,Wednesday,Medium_Load
07/05/2018 21:00,79.38,20.41,1.84,96.85,99.97,Weekday,Monday,Medium_Load
18/07/2018 02:00,3.24,0,5,100,54.38,Weekday,Wednesday,Light_Load
14/02/2018 07:45,5.8,5.18,0,74.58,100,Weekday,Wednesday,Light_Load
09/05/2018 14:45,65.99,33.84,0,88.98,100,Weekday,Wednesday,Maximum_Load
22/05/2018 13:45,90.68,14.8,0,98.69,100,Weekday,Tuesday,Maximum_Load
22/05/2018 01:45,3.6,4.43,0,63.07,100,Weekday,Tuesday,Light_Load
26/11/2018 16:30,61.45,24.52,0,92.88,100,Weekday,Monday,Medium_Load
24/02/2018 09:30,76.03,9.29,0.76,99.26,100,Weekend,Saturday,Medium_Load
23/10/2018 11:45,69.05,37.3,0,87.98,100,Weekday,Tuesday,Maximum_Load
03/11/2018 09:45,57.24,14.94,0,96.76,100,Weekend,Saturday,Medium_Load
13/08/2018 07:30,3.53,5.62,0,53.19,100,Weekday,Monday,Light_Load
04/12/2018 06:45,3.64,3.74,0,69.75,100,Weekday,Tuesday,Light_Load
30/09/2018 15:45,2.7,0,11.81,100,22.29,Weekend,Sunday,Light_Load
14/06/2018 23:15,4.46,6.88,0,54.4,100,Weekday,Thursday,Light_Load
25/08/2018 17:45,3.42,0,14.04,100,23.67,Weekend,Saturday,Light_Load
04/08/2018 00:00,2.7,4.93,0,48.03,100,Weekend,Saturday,Light_Load
16/10/2018 19:30,61.78,44.17,0,81.35,100,Weekday,Tuesday,Medium_Load
09/07/2018 23:45,3.31,3.71,0,66.57,100,Weekday,Monday,Light_Load
05/07/2018 05:30,3.56,5.08,0,57.39,100,Weekday,Thursday,Light_Load
08/01/2018 08:30,130.54,77.8,0,85.9,100,Weekday,Monday,Light_Load
31/05/2018 13:45,68.54,42.48,0,85,100,Weekday,Thursday,Maximum_Load
13/07/2018 22:45,3.67,5.83,0,53.27,100,Weekday,Friday,Medium_Load
21/06/2018 17:00,49.39,24.19,0,89.81,100,Weekday,Thursday,Maximum_Load
13/02/2018 22:15,35.32,10.37,3.28,95.95,99.57,Weekday,Tuesday,Maximum_Load
02/09/2018 22:00,2.88,0,11.56,100,24.17,Weekend,Sunday,Medium_Load
25/10/2018 05:00,3.1,6.01,0,45.84,100,Weekday,Thursday,Light_Load
