DATE_TIME,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
2020-05-19 14:15:00,uHbuxQJl8lW7ozc,9194.88,899.237,5107.75,7.06931e+06
2020-05-17 16:15:00,YxYtjZvoooNbGkE,4707.86,461.657,7094.14,7.19983e+06
2020-05-28 06:15:00,iCRJl6heRkivqQ3,414.429,40.0857,6.57143,7.2747e+06
2020-05-20 04:00:00,bvBOhCH3iADSZry,0,0,0,6.34691e+06
2020-06-13 21:30:00,rGa61gmuvPhdLxV,0,0,8389,7.33067e+06
2020-05-21 14:45:00,ih0vzX44oOqAx2f,8151.86,797.629,6409.29,6.23235e+06
2020-06-10 04:00:00,z9Y9gH1T5YWrNuG,0,0,0,7.19905e+06
2020-06-06 09:15:00,ih0vzX44oOqAx2f,5341.14,523.786,1140.71,6.34562e+06
2020-06-13 19:00:00,ih0vzX44oOqAx2f,0,0,8255,6.40052e+06
2020-05-19 05:15:00,uHbuxQJl8lW7ozc,0,0,0,7.0642e+06
2020-06-05 14:45:00,ZoEaEvLYb1n2sOq,10859.1,1061.03,5698.5,7.25724e+06
2020-06-16 21:15:00,bvBOhCH3iADSZry,0,0,5757,6.53355e+06
2020-05-15 16:15:00,McdE0feGgRqW7Ca,4760.71,467.071,6037.14,7.165e+06
2020-06-01 09:45:00,rGa61gmuvPhdLxV,7626.71,746.043,1547.43,7.23788e+06
2020-05-29 23:15:00,sjndEbLyjtCKgGv,0,0,0,7.12903e+06
2020-05-20 10:15:00,3PZuoBAID5Wc2HD,11336.5,1106.96,2285.25,7.0228e+06
2020-06-15 12:15:00,YxYtjZvoooNbGkE,6191.88,606.675,3953.88,7.41066e+06
2020-06-06 04:00:00,adLQvlD726eNBSB,0,0,0,6.43843e+06
2020-05-23 08:30:00,iCRJl6heRkivqQ3,7868.25,770.212,642.75,7.23524e+06
2020-05-28 07:00:00,sjndEbLyjtCKgGv,1870.12,183.325,82.625,7.11265e+06
2020-06-15 23:45:00,uHbuxQJl8lW7ozc,0,0,6906,7.27474e+06
2020-05-21 17:30:00,7JYdWkrLSPkdwr4,585.5,56.6625,7630.62,7.65161e+06
2020-06-16 11:15:00,bvBOhCH3iADSZry,8073,790.163,2633.5,6.53043e+06
2020-06-04 01:45:00,iCRJl6heRkivqQ3,0,0,0,7.3257e+06
2020-06-12 04:00:00,sjndEbLyjtCKgGv,0,0,0,7.22125e+06
2020-05-17 17:30:00,sjndEbLyjtCKgGv,1373.88,133.7,7392.25,7.03701e+06
2020-06-03 00:15:00,VHMLBKoKgIrUVDU,0,0,0,7.34774e+06
2020-05-16 13:30:00,zBIq5rxdHJRwDNY,7938.29,776.843,4409.86,6.35019e+06
2020-05-17 01:45:00,wCURE6d3bPkepu2,0,0,0,6.79547e+06
2020-06-17 02:00:00,WRmjgnKYAwPKWDb,0,0,0,7.26758e+06
2020-06-06 00:30:00,uHbuxQJl8lW7ozc,0,0,0,7.20237e+06
2020-05-18 01:15:00,wCURE6d3bPkepu2,0,0,0,6.803e+06
2020-05-28 05:00:00,3PZuoBAID5Wc2HD,0,0,0,7.08545e+06
2020-06-05 09:15:00,1BY6WEcLGh8j5v7,9033.71,883.686,1003.86,6.40638e+06
2020-06-08 11:00:00,pkci93gMrogZuBj,11869.6,1157.67,2958.75,7.34909e+06
2020-05-27 23:15:00,wCURE6d3bPkepu2,0,0,0,6.8792e+06
2020-05-29 14:15:00,sjndEbLyjtCKgGv,10061.6,983.4,6132.75,7.12704e+06
2020-06-15 01:15:00,ZnxXDlPa8U1GXgE,0,0,0,6.75175e+06
2020-05-18 00:00:00,adLQvlD726eNBSB,0,0,0,6.29231e+06
2020-05-18 11:15:00,iCRJl6heRkivqQ3,7221.14,707.071,1163.71,7.19953e+06
2020-05-22 02:30:00,VHMLBKoKgIrUVDU,0,0,0,7.25636e+06
2020-05-23 14:45:00,ZnxXDlPa8U1GXgE,7337.43,718.471,6890.14,6.58603e+06
2020-05-17 13:15:00,1IF53ai7Xc0U56Y,6339.86,620.286,5155.57,6.20175e+06
2020-06-08 16:15:00,z9Y9gH1T5YWrNuG,2424.88,237.875,7305.75,7.19094e+06
2020-06-04 07:00:00,YxYtjZvoooNbGkE,1810.75,177.375,77.5,7.32683e+06
2020-06-10 00:15:00,z9Y9gH1T5YWrNuG,0,0,0,7.19905e+06
2020-05-26 21:45:00,3PZuoBAID5Wc2HD,0,0,0,7.07871e+06
2020-05-28 09:45:00,iCRJl6heRkivqQ3,9479.62,926.987,1721.75,7.27641e+06
2020-05-24 04:30:00,3PZuoBAID5Wc2HD,0,0,0,7.05327e+06
2020-05-29 18:15:00,sjndEbLyjtCKgGv,93,9,8125.5,7.12903e+06
2020-05-28 03:30:00,rGa61gmuvPhdLxV,0,0,0,7.20655e+06
2020-05-15 01:00:00,bvBOhCH3iADSZry,0,0,0,6.3168e+06
2020-06-12 14:15:00,zBIq5rxdHJRwDNY,7391.75,723.75,4435.25,6.54799e+06
2020-05-17 20:15:00,WRmjgnKYAwPKWDb,0,0,7674,7.0491e+06
2020-05-17 21:45:00,z9Y9gH1T5YWrNuG,0,0,7486,7.02823e+06
2020-05-17 13:00:00,sjndEbLyjtCKgGv,4975.71,488.129,4768.43,7.03438e+06
2020-05-22 02:45:00,sjndEbLyjtCKgGv,0,0,0,7.06589e+06
2020-05-27 16:45:00,3PZuoBAID5Wc2HD,3052.5,299.45,6548.12,7.08526e+06
2020-05-26 16:00:00,zVJPv84UY57bAof,4830.71,473.529,7095.14,7.2047e+06
2020-05-18 15:00:00,1BY6WEcLGh8j5v7,7249.75,709.9,3875.25,6.28253e+06
2020-05-28 12:00:00,ih0vzX44oOqAx2f,10971.1,1070.53,4148.86,6.283e+06
2020-05-22 06:15:00,adLQvlD726eNBSB,604,58.4571,12,6.32158e+06
2020-06-06 19:45:00,rGa61gmuvPhdLxV,0,0,0,7.2795e+06
2020-05-28 11:30:00,3PZuoBAID5Wc2HD,13294.1,1296.17,3746.14,7.0892e+06
2020-06-06 03:45:00,uHbuxQJl8lW7ozc,0,0,0,7.20237e+06
2020-06-03 17:00:00,iCRJl6heRkivqQ3,5521.12,541.2,7634.75,7.32545e+06
2020-06-06 01:15:00,WRmjgnKYAwPKWDb,0,0,0,7.19027e+06
2020-06-15 22:00:00,wCURE6d3bPkepu2,0,0,6746,7.01644e+06
2020-06-14 06:30:00,ih0vzX44oOqAx2f,642.625,62.25,15.25,6.40053e+06
2020-06-11 23:15:00,WRmjgnKYAwPKWDb,0,0,5619,7.23299e+06
2020-06-01 20:45:00,rGa61gmuvPhdLxV,0,0,5637,7.24197e+06
2020-06-13 17:30:00,ZnxXDlPa8U1GXgE,1250.71,121.957,8497.29,6.74428e+06
2020-05-27 05:45:00,uHbuxQJl8lW7ozc,0,0,0,7.12854e+06
2020-06-12 18:30:00,1IF53ai7Xc0U56Y,78.8571,7.61429,5902.29,6.39823e+06
2020-05-28 22:15:00,ih0vzX44oOqAx2f,0,0,8315,6.28717e+06
2020-06-13 00:30:00,zBIq5rxdHJRwDNY,0,0,0,6.54939e+06
2020-06-06 20:45:00,McdE0feGgRqW7Ca,0,0,0,7.33116e+06
2020-06-14 06:30:00,wCURE6d3bPkepu2,662.875,64.175,16.125,7.00239e+06
2020-06-15 23:15:00,1BY6WEcLGh8j5v7,0,0,6275,6.47395e+06
2020-05-16 11:45:00,sjndEbLyjtCKgGv,8922,872.812,2817,7.026e+06
2020-06-16 17:30:00,wCURE6d3bPkepu2,1457,142.114,6204.86,7.02265e+06
2020-06-04 16:45:00,wCURE6d3bPkepu2,3766.57,369.943,7848.43,6.93862e+06
2020-06-05 18:30:00,ih0vzX44oOqAx2f,108.5,10.45,7456.5,6.34448e+06
2020-06-07 12:30:00,YxYtjZvoooNbGkE,13120.8,1279.26,4246,7.35306e+06
2020-05-27 22:45:00,iCRJl6heRkivqQ3,0,0,0,7.27469e+06
2020-05-27 06:15:00,iCRJl6heRkivqQ3,366.429,35.4,6,7.268e+06
2020-06-15 11:45:00,rGa61gmuvPhdLxV,9095,888.871,3543.57,7.34152e+06
2020-06-16 23:45:00,wCURE6d3bPkepu2,0,0,6274,7.02272e+06
2020-06-11 16:15:00,uHbuxQJl8lW7ozc,4463.38,438.05,5290.12,7.2458e+06
2020-06-03 16:45:00,ZoEaEvLYb1n2sOq,4751.14,465.686,7400.14,7.24313e+06
2020-06-01 07:30:00,wCURE6d3bPkepu2,4031.29,396.071,242,6.90965e+06
2020-06-11 13:45:00,3PZuoBAID5Wc2HD,6376.12,624.65,3566,7.19404e+06
2020-06-15 21:45:00,ih0vzX44oOqAx2f,0,0,6564,6.41425e+06
2020-06-13 03:45:00,7JYdWkrLSPkdwr4,0,0,0,7.81242e+06
2020-06-13 21:45:00,ih0vzX44oOqAx2f,0,0,8255,6.40052e+06
2020-05-18 00:00:00,WRmjgnKYAwPKWDb,0,0,0,7.0491e+06
2020-05-30 21:30:00,1IF53ai7Xc0U56Y,0,0,7332,6.30554e+06
2020-06-16 06:15:00,pkci93gMrogZuBj,173.5,16.75,1.125,7.40322e+06
2020-05-18 23:30:00,WRmjgnKYAwPKWDb,0,0,5348,7.05445e+06
2020-06-15 14:30:00,ih0vzX44oOqAx2f,9630.43,941,5200.29,6.41288e+06
2020-06-09 17:00:00,uHbuxQJl8lW7ozc,3310.71,325.457,8076.14,7.23363e+06
2020-05-20 19:00:00,7JYdWkrLSPkdwr4,0,0,8772,7.64398e+06
2020-06-10 04:15:00,zVJPv84UY57bAof,0,0,0,7.31046e+06
2020-06-09 08:15:00,z9Y9gH1T5YWrNuG,5421.5,531.4,452.875,7.19188e+06
2020-05-25 17:00:00,1IF53ai7Xc0U56Y,1163.71,113.157,8961.57,6.26644e+06
2020-06-12 17:30:00,sjndEbLyjtCKgGv,2179.12,213.65,5746.25,7.227e+06
2020-05-27 16:45:00,rGa61gmuvPhdLxV,3432.12,336.575,6486.88,7.20636e+06
2020-06-12 03:15:00,1BY6WEcLGh8j5v7,0,0,0,6.45024e+06
2020-05-19 09:15:00,uHbuxQJl8lW7ozc,5845.62,572.8,831.875,7.06503e+06
2020-05-18 14:45:00,ZnxXDlPa8U1GXgE,6377.14,624.686,4017.71,6.54676e+06
2020-05-30 00:15:00,VHMLBKoKgIrUVDU,0,0,0,7.32106e+06
2020-05-31 19:15:00,iCRJl6heRkivqQ3,0,0,5969,7.30457e+06
2020-05-22 04:45:00,McdE0feGgRqW7Ca,0,0,0,7.20906e+06
2020-06-15 16:30:00,z9Y9gH1T5YWrNuG,3486.57,342.757,6365.29,7.23883e+06
2020-06-04 22:15:00,VHMLBKoKgIrUVDU,0,0,8160,7.36382e+06
2020-05-18 16:30:00,z9Y9gH1T5YWrNuG,3616.25,355.462,5072.25,7.0333e+06
2020-05-20 06:00:00,adLQvlD726eNBSB,128.25,12.375,0.25,6.30451e+06
2020-06-09 23:30:00,ZoEaEvLYb1n2sOq,0,0,7955,7.28968e+06
2020-06-17 06:45:00,1BY6WEcLGh8j5v7,355.5,34.45,0,6.4798e+06
2020-05-30 14:15:00,ZoEaEvLYb1n2sOq,11402.2,1113.09,5014.5,7.21461e+06
2020-05-27 17:30:00,uHbuxQJl8lW7ozc,955.857,92.8286,6689.86,7.13523e+06
2020-06-13 09:45:00,3PZuoBAID5Wc2HD,11053,1079.01,1847.14,7.20393e+06
2020-05-23 19:45:00,ih0vzX44oOqAx2f,0,0,8395,6.24894e+06
2020-06-16 14:00:00,1IF53ai7Xc0U56Y,6387.14,625.7,4706.71,6.42592e+06
2020-05-24 00:15:00,pkci93gMrogZuBj,0,0,0,7.23368e+06
2020-06-12 20:30:00,pkci93gMrogZuBj,0,0,5851,7.38081e+06
2020-05-24 17:30:00,uHbuxQJl8lW7ozc,1830,179.229,8029,7.11178e+06
2020-06-12 07:15:00,ZoEaEvLYb1n2sOq,1036.25,100.7,63.25,7.3017e+06
2020-05-17 10:00:00,bvBOhCH3iADSZry,9087.62,888.938,1652.75,6.3303e+06
2020-05-15 01:45:00,z9Y9gH1T5YWrNuG,0,0,0,7.00787e+06
2020-05-24 00:00:00,McdE0feGgRqW7Ca,0,0,0,7.22464e+06
2020-06-07 07:15:00,7JYdWkrLSPkdwr4,1846.5,181,132.625,7.77059e+06
2020-06-14 18:15:00,bvBOhCH3iADSZry,226.143,21.8429,3955.14,6.5216e+06
2020-05-26 22:00:00,McdE0feGgRqW7Ca,0,0,0,7.24956e+06
2020-06-10 12:00:00,pkci93gMrogZuBj,12897.4,1258.21,3038.71,7.36575e+06
2020-05-31 08:45:00,uHbuxQJl8lW7ozc,6531.86,639.729,557.571,7.15983e+06
2020-05-22 02:45:00,7JYdWkrLSPkdwr4,0,0,0,7.65164e+06
2020-06-04 21:45:00,1IF53ai7Xc0U56Y,0,0,8196,6.34086e+06
2020-05-26 10:45:00,ZoEaEvLYb1n2sOq,11786.1,1149.96,2746.57,7.18166e+06
2020-06-04 03:15:00,sjndEbLyjtCKgGv,0,0,0,7.16329e+06
2020-06-10 04:30:00,ZoEaEvLYb1n2sOq,0,0,0,7.28968e+06
2020-05-31 01:45:00,rGa61gmuvPhdLxV,0,0,0,7.23044e+06
2020-06-11 10:45:00,WRmjgnKYAwPKWDb,6004.14,588.329,1347.86,7.22871e+06
2020-05-27 14:15:00,pkci93gMrogZuBj,4088.71,401.614,5018.14,7.26331e+06
2020-05-27 07:15:00,VHMLBKoKgIrUVDU,2070.43,202.986,145.286,7.29776e+06
2020-06-15 09:30:00,YxYtjZvoooNbGkE,8965.43,876.829,1498.57,7.4082e+06
2020-06-10 04:15:00,ih0vzX44oOqAx2f,0,0,0,6.37476e+06
2020-05-31 13:45:00,3PZuoBAID5Wc2HD,5540.43,541.9,4424.14,7.11391e+06
2020-06-11 14:00:00,ZnxXDlPa8U1GXgE,6801.57,666.1,3700,6.72791e+06
2020-05-21 13:45:00,wCURE6d3bPkepu2,11084,1081.76,5698.88,6.82994e+06
2020-05-24 20:45:00,ih0vzX44oOqAx2f,0,0,7556,6.25649e+06
2020-06-06 19:30:00,McdE0feGgRqW7Ca,0,0,0,7.33116e+06
2020-06-12 18:45:00,pkci93gMrogZuBj,0,0,5851,7.38081e+06
2020-05-23 01:00:00,uHbuxQJl8lW7ozc,0,0,0,7.09525e+06
2020-06-10 21:30:00,rGa61gmuvPhdLxV,0,0,6565,7.31077e+06
2020-05-23 10:00:00,McdE0feGgRqW7Ca,9268.5,906.562,1933.75,7.21789e+06
2020-05-30 04:00:00,zVJPv84UY57bAof,0,0,0,7.22869e+06
2020-06-12 19:15:00,WRmjgnKYAwPKWDb,0,0,5794,7.23878e+06
2020-06-10 13:00:00,wCURE6d3bPkepu2,10212.3,997.314,4084,6.98006e+06
2020-06-01 18:15:00,wCURE6d3bPkepu2,268,25.8857,5936,6.91534e+06
2020-06-12 03:45:00,VHMLBKoKgIrUVDU,0,0,0,7.41501e+06
2020-05-21 16:15:00,adLQvlD726eNBSB,3410.29,335.143,7664.14,6.32128e+06
2020-05-24 16:45:00,zVJPv84UY57bAof,4087,400.975,7636.25,7.18847e+06
2020-06-16 10:30:00,bvBOhCH3iADSZry,7981,781.171,1969.29,6.52976e+06
2020-05-17 01:45:00,McdE0feGgRqW7Ca,0,0,0,7.17202e+06
2020-05-25 15:45:00,1BY6WEcLGh8j5v7,7651.5,749.075,7739.12,6.33568e+06
2020-05-27 02:30:00,ZoEaEvLYb1n2sOq,0,0,0,7.18669e+06
2020-06-10 08:45:00,1BY6WEcLGh8j5v7,5896.14,577.857,650.714,6.43972e+06
2020-06-02 04:15:00,pkci93gMrogZuBj,0,0,0,7.3003e+06
2020-05-28 06:15:00,WRmjgnKYAwPKWDb,460.429,44.5429,9,7.12455e+06
2020-06-09 07:15:00,z9Y9gH1T5YWrNuG,2322.71,227.743,138.143,7.19156e+06
2020-06-10 08:45:00,VHMLBKoKgIrUVDU,6796.14,665.657,734.143,7.40355e+06
2020-06-15 10:00:00,1IF53ai7Xc0U56Y,9302.29,909.457,2027.43,6.4164e+06
2020-06-03 09:15:00,ih0vzX44oOqAx2f,6228.29,610.186,941.286,6.32225e+06
2020-06-13 10:45:00,zVJPv84UY57bAof,11171.4,1089.92,2562,7.33111e+06
2020-05-22 23:15:00,pkci93gMrogZuBj,0,0,0,7.2252e+06
2020-05-30 21:30:00,McdE0feGgRqW7Ca,0,0,7352,7.28056e+06
2020-06-17 01:45:00,VHMLBKoKgIrUVDU,0,0,0,7.4502e+06
2020-05-20 11:00:00,YxYtjZvoooNbGkE,11477.4,1120.24,2968.75,7.21544e+06
2020-06-08 17:15:00,ih0vzX44oOqAx2f,2499.43,245.1,8075,6.36677e+06
2020-06-01 20:45:00,3PZuoBAID5Wc2HD,0,0,5965,7.12127e+06
2020-05-19 20:30:00,1BY6WEcLGh8j5v7,0,0,6449,6.2901e+06
2020-05-16 10:30:00,adLQvlD726eNBSB,9907,968.629,2016.86,6.27975e+06
2020-06-07 21:30:00,pkci93gMrogZuBj,0,0,8214,7.34613e+06
2020-05-26 08:30:00,7JYdWkrLSPkdwr4,6808,666.814,716.714,7.68474e+06
2020-06-03 15:00:00,7JYdWkrLSPkdwr4,11444.6,1117.06,6364.14,7.74724e+06
2020-05-26 20:45:00,rGa61gmuvPhdLxV,0,0,0,7.19987e+06
2020-05-31 21:30:00,iCRJl6heRkivqQ3,0,0,5969,7.30457e+06
2020-06-14 14:00:00,ih0vzX44oOqAx2f,14126.4,1377.31,5091.29,6.40561e+06
2020-06-05 22:00:00,YxYtjZvoooNbGkE,0,0,7603,7.34249e+06
2020-05-15 05:15:00,1BY6WEcLGh8j5v7,0,0,0,6.25956e+06
2020-06-10 13:15:00,bvBOhCH3iADSZry,6828,668.525,3911,6.49726e+06
2020-06-12 15:30:00,ih0vzX44oOqAx2f,5707.57,559.357,5050.71,6.3916e+06
2020-05-28 19:00:00,uHbuxQJl8lW7ozc,0,0,8374,7.14363e+06
2020-05-24 19:30:00,1BY6WEcLGh8j5v7,0,0,7537,6.32794e+06
2020-05-16 19:45:00,VHMLBKoKgIrUVDU,0,0,6714,7.21938e+06
2020-06-15 05:15:00,rGa61gmuvPhdLxV,0,0,0,7.33797e+06
2020-05-28 03:15:00,ih0vzX44oOqAx2f,0,0,0,6.27886e+06
2020-05-25 16:45:00,WRmjgnKYAwPKWDb,1330.38,129.438,8765.5,7.10988e+06
2020-05-16 20:30:00,McdE0feGgRqW7Ca,0,0,6586,7.17202e+06
2020-05-24 04:00:00,7JYdWkrLSPkdwr4,0,0,0,7.66722e+06
2020-05-30 06:45:00,WRmjgnKYAwPKWDb,1217.62,118.412,40.25,7.14094e+06
2020-06-01 08:15:00,ih0vzX44oOqAx2f,5762.57,564.786,629.571,6.30886e+06
2020-06-16 06:30:00,wCURE6d3bPkepu2,697.5,67.6,12.625,7.01646e+06
2020-06-16 09:00:00,sjndEbLyjtCKgGv,5835.43,571.829,876.571,7.25042e+06
2020-05-24 14:45:00,zBIq5rxdHJRwDNY,9210,900.914,6163.29,6.41064e+06
2020-05-24 18:00:00,McdE0feGgRqW7Ca,637.143,61.7429,8035,7.23267e+06
2020-06-09 10:45:00,zVJPv84UY57bAof,12466.4,1216.15,2722.75,7.30489e+06
2020-06-02 07:00:00,VHMLBKoKgIrUVDU,1724,168.729,61,7.34038e+06
2020-05-28 21:00:00,zBIq5rxdHJRwDNY,0,0,7911,6.44199e+06
2020-05-25 23:45:00,wCURE6d3bPkepu2,0,0,4429.5,6.86465e+06
2020-05-15 13:45:00,YxYtjZvoooNbGkE,7773.88,761.025,4126,7.18409e+06
2020-06-08 14:15:00,ih0vzX44oOqAx2f,10461.6,1020.86,6065.57,6.36476e+06
2020-05-29 21:15:00,adLQvlD726eNBSB,0,0,8343,6.38735e+06
2020-06-12 18:00:00,ZoEaEvLYb1n2sOq,823.714,79.9143,5733.43,7.30737e+06
2020-05-17 02:00:00,ZnxXDlPa8U1GXgE,0,0,0,6.53515e+06
2020-06-02 06:45:00,zBIq5rxdHJRwDNY,803.625,77.9625,30.625,6.46906e+06
2020-05-26 13:30:00,rGa61gmuvPhdLxV,8270.62,808.175,5460.38,7.19756e+06
2020-05-31 15:00:00,sjndEbLyjtCKgGv,2067.14,202.671,5364.71,7.14162e+06
2020-05-18 03:30:00,YxYtjZvoooNbGkE,0,0,0,7.20023e+06
2020-06-09 09:00:00,iCRJl6heRkivqQ3,8606.29,842.143,1057.43,7.36601e+06
2020-06-02 03:15:00,adLQvlD726eNBSB,0,0,0,6.40683e+06
2020-05-27 14:45:00,McdE0feGgRqW7Ca,4642.5,455.6,5560.38,7.25512e+06
2020-05-19 23:45:00,ZnxXDlPa8U1GXgE,0,0,6974,6.55514e+06
2020-06-13 15:45:00,wCURE6d3bPkepu2,5165.38,506.562,7835.62,7.00174e+06
2020-05-28 07:30:00,1IF53ai7Xc0U56Y,3752.57,368.786,241.571,6.2817e+06
2020-05-21 19:45:00,zVJPv84UY57bAof,0,0,7944,7.16512e+06
2020-05-18 08:30:00,zVJPv84UY57bAof,1839.86,180.371,378.571,7.13639e+06
2020-06-17 15:30:00,uHbuxQJl8lW7ozc,850.75,82.5625,5528.5,7.28656e+06
2020-05-24 17:30:00,3PZuoBAID5Wc2HD,1607.62,157.213,8230.5,7.0615e+06
2020-05-24 04:30:00,YxYtjZvoooNbGkE,0,0,0,7.24468e+06
2020-05-19 04:45:00,sjndEbLyjtCKgGv,0,0,0,7.0424e+06
2020-06-02 23:45:00,VHMLBKoKgIrUVDU,0,0,0,7.34774e+06
2020-06-13 19:15:00,rGa61gmuvPhdLxV,0,0,8389,7.33067e+06
2020-06-02 02:45:00,1IF53ai7Xc0U56Y,0,0,0,6.31744e+06
2020-06-06 00:30:00,rGa61gmuvPhdLxV,0,0,0,7.27309e+06
2020-05-24 07:00:00,sjndEbLyjtCKgGv,1729.5,169.363,77.625,7.08153e+06
2020-05-28 14:00:00,iCRJl6heRkivqQ3,9490.62,927.138,6305.5,7.281e+06
2020-05-21 10:00:00,bvBOhCH3iADSZry,6167.43,603.243,1236.71,6.35676e+06
2020-05-30 16:15:00,3PZuoBAID5Wc2HD,5450.5,534.25,6813.12,7.109e+06
2020-06-04 18:30:00,McdE0feGgRqW7Ca,48.2857,4.65714,8391.71,7.31676e+06
2020-06-09 15:45:00,z9Y9gH1T5YWrNuG,7610,745.057,6747.29,7.19817e+06
2020-06-08 21:15:00,YxYtjZvoooNbGkE,0,0,8343,7.36531e+06
2020-06-14 14:15:00,VHMLBKoKgIrUVDU,12494.7,1219.01,5686.14,7.43525e+06
2020-06-08 07:15:00,1IF53ai7Xc0U56Y,2046.62,200.613,127.625,6.36347e+06
2020-06-15 00:15:00,3PZuoBAID5Wc2HD,0,0,0,7.21822e+06
2020-05-26 15:15:00,McdE0feGgRqW7Ca,5137.25,503.462,6751.75,7.2484e+06
2020-05-17 18:45:00,7JYdWkrLSPkdwr4,0,0,7526,7.62306e+06
2020-05-24 19:30:00,VHMLBKoKgIrUVDU,0,0,8180,7.28051e+06
2020-06-02 04:30:00,McdE0feGgRqW7Ca,0,0,0,7.29275e+06
2020-06-15 22:15:00,7JYdWkrLSPkdwr4,0,0,6641,7.8348e+06
2020-06-17 16:00:00,zBIq5rxdHJRwDNY,3226.88,317.05,5467.62,6.58302e+06
2020-05-30 22:30:00,uHbuxQJl8lW7ozc,0,0,7340,7.15927e+06
2020-05-27 02:45:00,wCURE6d3bPkepu2,0,0,0,6.87248e+06
2020-06-07 01:00:00,iCRJl6heRkivqQ3,0,0,0,7.34823e+06
2020-06-01 16:30:00,sjndEbLyjtCKgGv,1735,170.043,5596.14,7.14784e+06
2020-06-03 12:15:00,pkci93gMrogZuBj,10122.6,989.388,3493.5,7.31114e+06
2020-06-07 17:30:00,z9Y9gH1T5YWrNuG,2170.86,212.8,6265.43,7.18355e+06
2020-06-10 17:30:00,adLQvlD726eNBSB,1549.6,151.28,6598.8,6.47688e+06
2020-05-23 18:45:00,wCURE6d3bPkepu2,0,0,8605,6.84783e+06
2020-06-07 04:00:00,1BY6WEcLGh8j5v7,0,0,0,6.41848e+06
2020-06-05 20:30:00,zBIq5rxdHJRwDNY,0,0,7723,6.5003e+06
2020-06-13 22:15:00,zBIq5rxdHJRwDNY,0,0,8435,6.55782e+06
2020-06-05 08:45:00,wCURE6d3bPkepu2,7632,747.157,672.857,6.93969e+06
2020-06-05 10:00:00,ZnxXDlPa8U1GXgE,10445.3,1020.31,1644.29,6.68071e+06
2020-06-06 13:15:00,1IF53ai7Xc0U56Y,4407.5,431.4,4733.12,6.35329e+06
2020-05-25 22:15:00,1IF53ai7Xc0U56Y,0,0,9048,6.26653e+06
2020-06-12 23:45:00,YxYtjZvoooNbGkE,0,0,5780,7.39106e+06
2020-06-07 15:30:00,iCRJl6heRkivqQ3,7866,769.771,7144.71,7.35538e+06
2020-05-29 11:45:00,ih0vzX44oOqAx2f,12661,1235.16,3398.43,6.29057e+06
2020-05-17 06:30:00,ZnxXDlPa8U1GXgE,451.875,43.7125,8,6.53516e+06
2020-06-16 01:00:00,ZoEaEvLYb1n2sOq,0,0,0,7.32969e+06
2020-06-16 20:15:00,wCURE6d3bPkepu2,0,0,6274,7.02272e+06
2020-05-28 01:45:00,zBIq5rxdHJRwDNY,0,0,0,6.43408e+06
2020-05-15 15:45:00,WRmjgnKYAwPKWDb,5468.43,536.014,5511.14,7.03418e+06
2020-06-06 22:00:00,ih0vzX44oOqAx2f,0,0,6197,6.35067e+06
2020-05-31 17:15:00,ZoEaEvLYb1n2sOq,1778.57,174.343,5690.86,7.22254e+06
2020-06-02 15:30:00,bvBOhCH3iADSZry,5543.43,543.286,6030.43,6.44468e+06
2020-05-24 16:30:00,uHbuxQJl8lW7ozc,3372.57,330.614,7697.71,7.11144e+06
2020-05-31 14:00:00,z9Y9gH1T5YWrNuG,10396.1,1014.91,5258.57,7.13286e+06
2020-06-17 01:45:00,3PZuoBAID5Wc2HD,0,0,0,7.23137e+06
2020-06-12 02:30:00,3PZuoBAID5Wc2HD,0,0,0,7.19619e+06
2020-05-23 20:30:00,1BY6WEcLGh8j5v7,0,0,7966,6.3204e+06
2020-06-16 17:45:00,bvBOhCH3iADSZry,949.857,92.2571,5722.14,6.53351e+06
2020-06-12 17:15:00,WRmjgnKYAwPKWDb,1778.5,174.325,5653.25,7.23864e+06
2020-05-27 01:00:00,z9Y9gH1T5YWrNuG,0,0,0,7.09718e+06
2020-06-05 10:15:00,zBIq5rxdHJRwDNY,6450.75,631.888,1885.88,6.49446e+06
2020-05-21 08:30:00,iCRJl6heRkivqQ3,6320.43,619.186,623,7.22023e+06
2020-06-10 09:00:00,YxYtjZvoooNbGkE,6823.14,668.229,866.143,7.37413e+06
2020-05-25 17:15:00,YxYtjZvoooNbGkE,980.375,95.2375,8755.88,7.26141e+06
2020-06-16 23:30:00,uHbuxQJl8lW7ozc,0,0,6292,7.28104e+06
2020-05-28 13:45:00,ih0vzX44oOqAx2f,9644.43,941.629,6042.14,6.2849e+06
2020-06-09 02:00:00,7JYdWkrLSPkdwr4,0,0,0,7.78679e+06
2020-05-18 01:45:00,iCRJl6heRkivqQ3,0,0,0,7.19837e+06
2020-06-04 01:15:00,ZnxXDlPa8U1GXgE,0,0,0,6.67088e+06
2020-06-14 18:45:00,uHbuxQJl8lW7ozc,0,0,7306,7.26784e+06
2020-05-30 22:45:00,McdE0feGgRqW7Ca,0,0,7352,7.28056e+06
2020-05-27 22:45:00,WRmjgnKYAwPKWDb,0,0,6658,7.12454e+06
2020-06-10 18:45:00,uHbuxQJl8lW7ozc,0,0,6645,7.24051e+06
2020-06-16 12:00:00,ZoEaEvLYb1n2sOq,3356.25,329.7,3312.25,7.333e+06
