Date,Start_Hour,End_Hour,Source,Day_of_Year,Day_Name,Month_Name,Season,Production
2024-07-07 00:00:00,20,21,Wind,189,Sunday,July,Summer,3000
2023-07-11 00:00:00,14,15,Solar,192,Tuesday,July,Summer,9794
2020-06-16 00:00:00,21,22,Wind,168,Tuesday,June,Summer,1450
2022-10-22 00:00:00,12,13,Solar,295,Saturday,October,Fall,6219
2022-06-22 00:00:00,13,14,Solar,173,Wednesday,June,Summer,5622
2020-06-12 00:00:00,18,19,Wind,164,Friday,June,Summer,4969
2024-03-29 00:00:00,11,12,Wind,89,Friday,March,Spring,13290
2020-12-27 00:00:00,12,13,Wind,362,Sunday,December,Winter,13159
2021-07-01 00:00:00,14,15,Solar,182,Thursday,July,Summer,5041
2025-08-04 00:00:00,3,4,Wind,216,Monday,August,Summer,3303
2021-12-02 00:00:00,19,20,Wind,336,Thursday,December,Winter,4964
2023-04-24 00:00:00,14,15,Wind,114,Monday,April,Spring,10534
2022-09-15 00:00:00,23,0,Wind,258,Thursday,September,Fall,2156
2022-12-12 00:00:00,6,7,Wind,346,Monday,December,Winter,1038
2022-12-11 00:00:00,6,7,Wind,345,Sunday,December,Winter,2415
2021-05-30 00:00:00,23,0,Wind,150,Sunday,May,Spring,5191
2022-06-07 00:00:00,20,21,Wind,158,Tuesday,June,Summer,3487
2021-12-20 00:00:00,23,0,Wind,354,Monday,December,Winter,3377
2025-10-26 00:00:00,1,2,Wind,299,Sunday,October,Fall,10453
2023-04-02 00:00:00,8,9,Wind,92,Sunday,April,Spring,10121
2020-04-26 00:00:00,20,21,Wind,117,Sunday,April,Spring,466
2021-04-19 00:00:00,9,10,Solar,109,Monday,April,Spring,2735
2021-03-01 00:00:00,8,9,Wind,60,Monday,March,Spring,5349
2023-08-26 00:00:00,17,18,Wind,238,Saturday,August,Summer,5041
2024-09-23 00:00:00,8,9,Wind,267,Monday,September,Fall,4634
2023-03-21 00:00:00,16,17,Wind,80,Tuesday,March,Spring,8241
2020-07-29 00:00:00,11,12,Solar,211,Wednesday,July,Summer,3483
2024-11-14 00:00:00,0,1,Wind,319,Thursday,November,Fall,4003
2020-08-05 00:00:00,2,3,Wind,218,Wednesday,August,Summer,1003
2020-07-15 00:00:00,8,9,Wind,197,Wednesday,July,Summer,1905
2023-04-24 00:00:00,5,6,Wind,114,Monday,April,Spring,8273
2020-06-13 00:00:00,8,9,Wind,165,Saturday,June,Summer,2926
2020-01-04 00:00:00,18,19,Wind,4,Saturday,January,Winter,2983
2024-06-25 00:00:00,6,7,Wind,177,Tuesday,June,Summer,3497
2022-01-12 00:00:00,14,15,Solar,12,Wednesday,January,Winter,4731
2025-08-19 00:00:00,21,22,Wind,231,Tuesday,August,Summer,3579
2020-06-28 00:00:00,0,1,Wind,180,Sunday,June,Summer,4765
2025-03-08 00:00:00,6,7,Wind,67,Saturday,March,Spring,10878
2024-09-06 00:00:00,6,7,Wind,250,Friday,September,Fall,2426
2024-05-31 00:00:00,12,13,Wind,152,Friday,May,Spring,11737
2020-06-01 00:00:00,17,18,Wind,153,Monday,June,Summer,4261
2020-11-02 00:00:00,12,13,Wind,307,Monday,November,Fall,13394
2023-04-11 00:00:00,12,13,Wind,101,Tuesday,April,Spring,9998
2021-03-01 00:00:00,1,2,Wind,60,Monday,March,Spring,5776
2020-02-24 00:00:00,18,19,Wind,55,Monday,February,Winter,10814
2025-09-15 00:00:00,2,3,Wind,258,Monday,September,Fall,9831
2023-05-23 00:00:00,18,19,Wind,143,Tuesday,May,Spring,10411
2021-03-04 00:00:00,21,22,Wind,63,Thursday,March,Spring,3114
2022-03-20 00:00:00,6,7,Wind,79,Sunday,March,Spring,4720
2025-06-21 00:00:00,14,15,Solar,172,Saturday,June,Summer,9972
2023-08-12 00:00:00,4,5,Wind,224,Saturday,August,Summer,1660
2021-02-11 00:00:00,14,15,Wind,42,Thursday,February,Winter,8606
2020-12-16 00:00:00,8,9,Wind,351,Wednesday,December,Winter,6819
2022-01-23 00:00:00,10,11,Wind,23,Sunday,January,Winter,4428
2021-08-22 00:00:00,23,0,Wind,234,Sunday,August,Summer,2991
2024-10-27 00:00:00,14,15,Solar,301,Sunday,October,Fall,3213
2025-09-08 00:00:00,12,13,Solar,251,Monday,September,Fall,6498
2024-02-27 00:00:00,1,2,Wind,58,Tuesday,February,Winter,13652
2025-02-02 00:00:00,19,20,Wind,33,Sunday,February,Winter,1296
2022-11-19 00:00:00,8,9,Wind,323,Saturday,November,Fall,2689
2023-01-10 00:00:00,19,20,Wind,10,Tuesday,January,Winter,14924
2021-12-26 00:00:00,10,11,Wind,360,Sunday,December,Winter,4021
2021-07-26 00:00:00,17,18,Wind,207,Monday,July,Summer,6326
2023-07-10 00:00:00,8,9,Solar,191,Monday,July,Summer,2252
2022-03-18 00:00:00,1,2,Wind,77,Friday,March,Spring,6520
2024-03-26 00:00:00,6,7,Wind,86,Tuesday,March,Spring,4088
2021-12-25 00:00:00,10,11,Wind,359,Saturday,December,Winter,1761
2025-03-09 00:00:00,4,5,Wind,68,Sunday,March,Spring,9371
2025-11-21 00:00:00,22,23,Wind,325,Friday,November,Fall,3561
2024-08-28 00:00:00,11,12,Solar,241,Wednesday,August,Summer,8271
2022-04-09 00:00:00,7,8,Wind,99,Saturday,April,Spring,3140
2025-08-27 00:00:00,13,14,Wind,239,Wednesday,August,Summer,9935
2024-07-24 00:00:00,14,15,Solar,206,Wednesday,July,Summer,8396
2021-12-01 00:00:00,3,4,Wind,335,Wednesday,December,Winter,13696
2022-10-02 00:00:00,14,15,Wind,275,Sunday,October,Fall,11081
2021-06-02 00:00:00,18,19,Wind,153,Wednesday,June,Summer,5123
2025-08-25 00:00:00,0,1,Wind,237,Monday,August,Summer,4994
2025-06-21 00:00:00,10,11,Solar,172,Saturday,June,Summer,7971
2023-06-20 00:00:00,23,0,Wind,171,Tuesday,June,Summer,1043
2022-08-09 00:00:00,11,12,Solar,221,Tuesday,August,Summer,9212
2024-05-07 00:00:00,0,1,Wind,128,Tuesday,May,Spring,2917
2023-02-20 00:00:00,0,1,Wind,51,Monday,February,Winter,3125
2023-10-17 00:00:00,7,8,Wind,290,Tuesday,October,Fall,7154
2020-12-18 00:00:00,4,5,Wind,353,Friday,December,Winter,5875
2020-05-29 00:00:00,16,17,Wind,150,Friday,May,Spring,7583
2023-08-14 00:00:00,14,15,Solar,226,Monday,August,Summer,9682
2021-05-04 00:00:00,15,16,Wind,124,Tuesday,May,Spring,14449
2021-03-01 00:00:00,9,10,Wind,60,Monday,March,Spring,5489
2025-02-04 00:00:00,17,18,Wind,35,Tuesday,February,Winter,4150
2023-05-20 00:00:00,16,17,Wind,140,Saturday,May,Spring,9396
2021-02-20 00:00:00,6,7,Wind,51,Saturday,February,Winter,11021
2023-06-08 00:00:00,23,0,Wind,159,Thursday,June,Summer,4890
2021-08-11 00:00:00,8,9,Solar,223,Wednesday,August,Summer,1398
2022-04-16 00:00:00,1,2,Wind,106,Saturday,April,Spring,5425
2020-02-22 00:00:00,15,16,Wind,53,Saturday,February,Winter,11215
2020-09-20 00:00:00,5,6,Wind,264,Sunday,September,Fall,1430
2025-07-26 00:00:00,16,17,Solar,207,Saturday,July,Summer,12297
2020-07-07 00:00:00,16,17,Solar,189,Tuesday,July,Summer,4966
2024-10-14 00:00:00,7,8,Wind,288,Monday,October,Fall,4181
2021-01-10 00:00:00,12,13,Wind,10,Sunday,January,Winter,4787
2020-05-26 00:00:00,13,14,Solar,147,Tuesday,May,Spring,7674
2022-06-11 00:00:00,10,11,Solar,162,Saturday,June,Summer,4978
2021-11-15 00:00:00,3,4,Wind,319,Monday,November,Fall,3192
2024-02-17 00:00:00,2,3,Wind,48,Saturday,February,Winter,2933
2021-08-04 00:00:00,20,21,Wind,216,Wednesday,August,Summer,1904
2022-02-24 00:00:00,4,5,Wind,55,Thursday,February,Winter,4560
2021-04-25 00:00:00,16,17,Wind,115,Sunday,April,Spring,10672
2022-10-10 00:00:00,15,16,Solar,283,Monday,October,Fall,4814
2020-06-07 00:00:00,13,14,Solar,159,Sunday,June,Summer,4010
2023-03-20 00:00:00,21,22,Wind,79,Monday,March,Spring,1961
2022-04-16 00:00:00,19,20,Wind,106,Saturday,April,Spring,6468
2023-02-21 00:00:00,19,20,Wind,52,Tuesday,February,Winter,1282
2025-09-16 00:00:00,10,11,Wind,259,Tuesday,September,Fall,13417
2025-10-15 00:00:00,11,12,Solar,288,Wednesday,October,Fall,8271
2022-04-30 00:00:00,2,3,Wind,120,Saturday,April,Spring,4404
2023-03-16 00:00:00,13,14,Wind,75,Thursday,March,Spring,12494
2020-06-18 00:00:00,13,14,Solar,170,Thursday,June,Summer,4693
2022-05-13 00:00:00,11,12,Solar,133,Friday,May,Spring,5938
2020-11-05 00:00:00,11,12,Wind,310,Thursday,November,Fall,6089
2025-04-29 00:00:00,15,16,Solar,119,Tuesday,April,Spring,6311
2023-05-04 00:00:00,23,0,Wind,124,Thursday,May,Spring,3643
2025-11-17 00:00:00,0,1,Wind,321,Monday,November,Fall,5025
2021-07-01 00:00:00,5,6,Wind,182,Thursday,July,Summer,651
2023-03-15 00:00:00,11,12,Solar,74,Wednesday,March,Spring,6484
2023-09-15 00:00:00,10,11,Solar,258,Friday,September,Fall,5974
2023-12-22 00:00:00,23,0,Wind,356,Friday,December,Winter,13587
2021-03-22 00:00:00,4,5,Wind,81,Monday,March,Spring,4054
2022-12-12 00:00:00,22,23,Wind,346,Monday,December,Winter,6733
2023-09-03 00:00:00,11,12,Solar,246,Sunday,September,Fall,7094
2021-11-09 00:00:00,0,1,Wind,313,Tuesday,November,Fall,1819
2021-01-17 00:00:00,12,13,Wind,17,Sunday,January,Winter,7552
2023-06-21 00:00:00,7,8,Wind,172,Wednesday,June,Summer,1637
2021-05-20 00:00:00,18,19,Wind,140,Thursday,May,Spring,9869
2021-04-16 00:00:00,7,8,Wind,106,Friday,April,Spring,4456
2022-12-17 00:00:00,9,10,Wind,351,Saturday,December,Winter,3658
2022-05-08 00:00:00,6,7,Wind,128,Sunday,May,Spring,3605
2022-12-22 00:00:00,12,13,Wind,356,Thursday,December,Winter,14188
2021-07-11 00:00:00,19,20,Solar,192,Sunday,July,Summer,1524
2020-01-27 00:00:00,23,0,Wind,27,Monday,January,Winter,11841
2020-06-15 00:00:00,14,15,Solar,167,Monday,June,Summer,5662
2020-01-17 00:00:00,19,20,Wind,17,Friday,January,Winter,7060
2025-08-08 00:00:00,21,22,Wind,220,Friday,August,Summer,1377
2023-12-22 00:00:00,3,4,Wind,356,Friday,December,Winter,16098
2025-10-22 00:00:00,14,15,Solar,295,Wednesday,October,Fall,7599
2023-05-21 00:00:00,11,12,Wind,141,Sunday,May,Spring,5316
2025-06-14 00:00:00,23,0,Wind,165,Saturday,June,Summer,2727
2025-07-07 00:00:00,8,9,Wind,188,Monday,July,Summer,7413
2024-01-09 00:00:00,13,14,Wind,9,Tuesday,January,Winter,7152
2021-01-21 00:00:00,5,6,Wind,21,Thursday,January,Winter,11117
2024-03-28 00:00:00,0,1,Wind,88,Thursday,March,Spring,14268
2024-03-24 00:00:00,9,10,Wind,84,Sunday,March,Spring,14489
2022-05-11 00:00:00,7,8,Wind,131,Wednesday,May,Spring,3997
2021-06-20 00:00:00,19,20,Wind,171,Sunday,June,Summer,3126
2020-12-23 00:00:00,13,14,Wind,358,Wednesday,December,Winter,11166
2024-04-14 00:00:00,11,12,Solar,105,Sunday,April,Spring,3777
2025-10-17 00:00:00,1,2,Wind,290,Friday,October,Fall,5705
2023-08-24 00:00:00,5,6,Wind,236,Thursday,August,Summer,3806
2022-10-05 00:00:00,22,23,Wind,278,Wednesday,October,Fall,6523
2025-03-04 00:00:00,22,23,Wind,63,Tuesday,March,Spring,2922
2021-06-15 00:00:00,1,2,Wind,166,Tuesday,June,Summer,2375
2020-06-27 00:00:00,14,15,Wind,179,Saturday,June,Summer,11830
2020-01-22 00:00:00,23,0,Wind,22,Wednesday,January,Winter,6702
2023-09-01 00:00:00,0,1,Wind,244,Friday,September,Fall,4962
2024-07-27 00:00:00,7,8,Wind,209,Saturday,July,Summer,942
2024-09-12 00:00:00,13,14,Solar,256,Thursday,September,Fall,11222
2022-09-05 00:00:00,22,23,Wind,248,Monday,September,Fall,5367
2022-06-22 00:00:00,19,20,Wind,173,Wednesday,June,Summer,2962
2023-09-06 00:00:00,7,8,Wind,249,Wednesday,September,Fall,2356
2020-08-26 00:00:00,23,0,Wind,239,Wednesday,August,Summer,1950
2021-02-19 00:00:00,6,7,Wind,50,Friday,February,Winter,4981
2022-06-14 00:00:00,14,15,Solar,165,Tuesday,June,Summer,6715
2020-02-22 00:00:00,13,14,Wind,53,Saturday,February,Winter,12629
2022-09-14 00:00:00,11,12,Solar,257,Wednesday,September,Fall,5082
2024-06-15 00:00:00,13,14,Wind,167,Saturday,June,Summer,11056
2023-01-01 00:00:00,7,8,Wind,1,Sunday,January,Winter,9266
2021-09-05 00:00:00,17,18,Solar,248,Sunday,September,Fall,2963
2023-11-24 00:00:00,23,0,Wind,328,Friday,November,Fall,9503
2024-05-26 00:00:00,0,1,Wind,147,Sunday,May,Spring,3450
2025-09-23 00:00:00,4,5,Wind,266,Tuesday,September,Fall,4925
2022-08-28 00:00:00,5,6,Wind,240,Sunday,August,Summer,3796
2023-11-17 00:00:00,4,5,Wind,321,Friday,November,Fall,4902
2024-12-15 00:00:00,12,13,Wind,350,Sunday,December,Winter,9874
2020-08-22 00:00:00,17,18,Wind,235,Saturday,August,Summer,10771
2020-10-03 00:00:00,2,3,Wind,277,Saturday,October,Fall,2954
2024-06-04 00:00:00,22,23,Wind,156,Tuesday,June,Summer,4507
2024-05-03 00:00:00,15,16,Solar,124,Friday,May,Spring,10504
2020-02-06 00:00:00,11,12,Solar,37,Thursday,February,Winter,4762
2025-01-19 00:00:00,3,4,Wind,19,Sunday,January,Winter,931
2021-07-06 00:00:00,15,16,Wind,187,Tuesday,July,Summer,11191
2020-08-12 00:00:00,11,12,Solar,225,Wednesday,August,Summer,3755
2024-02-03 00:00:00,12,13,Wind,34,Saturday,February,Winter,7803
2025-10-07 00:00:00,9,10,Solar,280,Tuesday,October,Fall,3821
2024-10-19 00:00:00,13,14,Wind,293,Saturday,October,Fall,10146
2025-10-28 00:00:00,3,4,Wind,301,Tuesday,October,Fall,11254
2021-08-11 00:00:00,21,22,Wind,223,Wednesday,August,Summer,438
2024-02-05 00:00:00,22,23,Wind,36,Monday,February,Winter,8550
2022-09-28 00:00:00,23,0,Wind,271,Wednesday,September,Fall,2524
2024-12-18 00:00:00,8,9,Wind,353,Wednesday,December,Winter,15129
2022-02-06 00:00:00,2,3,Wind,37,Sunday,February,Winter,13175
2022-10-12 00:00:00,8,9,Wind,285,Wednesday,October,Fall,584
2022-07-26 00:00:00,21,22,Wind,207,Tuesday,July,Summer,2482
2021-05-28 00:00:00,14,15,Solar,148,Friday,May,Spring,5503
2023-09-13 00:00:00,19,20,Wind,256,Wednesday,September,Fall,1538
2025-10-29 00:00:00,11,12,Wind,302,Wednesday,October,Fall,7794
2024-07-02 00:00:00,13,14,Solar,184,Tuesday,July,Summer,8030
2024-12-04 00:00:00,23,0,Wind,339,Wednesday,December,Winter,6973
2021-04-14 00:00:00,1,2,Wind,104,Wednesday,April,Spring,4020
2023-02-04 00:00:00,10,11,Solar,35,Saturday,February,Winter,4372
2023-09-17 00:00:00,3,4,Wind,260,Sunday,September,Fall,2904
2023-04-19 00:00:00,4,5,Wind,109,Wednesday,April,Spring,7469
2021-05-29 00:00:00,3,4,Wind,149,Saturday,May,Spring,2960
2025-05-05 00:00:00,9,10,Wind,125,Monday,May,Spring,12112
2024-06-22 00:00:00,0,1,Wind,174,Saturday,June,Summer,4950
2020-05-09 00:00:00,18,19,Wind,130,Saturday,May,Spring,2119
2025-03-27 00:00:00,18,19,Wind,86,Thursday,March,Spring,3241
2022-03-05 00:00:00,7,8,Wind,64,Saturday,March,Spring,2368
2020-05-15 00:00:00,2,3,Wind,136,Friday,May,Spring,7692
2022-10-15 00:00:00,9,10,Wind,288,Saturday,October,Fall,11169
2023-07-05 00:00:00,5,6,Wind,186,Wednesday,July,Summer,9980
2022-03-18 00:00:00,9,10,Wind,77,Friday,March,Spring,9550
2022-01-15 00:00:00,11,12,Solar,15,Saturday,January,Winter,3590
2022-10-21 00:00:00,12,13,Wind,294,Friday,October,Fall,8623
2021-10-01 00:00:00,18,19,Wind,274,Friday,October,Fall,5384
2023-09-15 00:00:00,16,17,Solar,258,Friday,September,Fall,6137
2022-05-18 00:00:00,6,7,Wind,138,Wednesday,May,Spring,1431
2025-01-26 00:00:00,7,8,Wind,26,Sunday,January,Winter,10617
2021-04-06 00:00:00,4,5,Wind,96,Tuesday,April,Spring,4973
2024-06-05 00:00:00,15,16,Solar,157,Wednesday,June,Summer,8338
2023-05-27 00:00:00,16,17,Solar,147,Saturday,May,Spring,7001
2023-10-07 00:00:00,14,15,Solar,280,Saturday,October,Fall,8412
2025-06-19 00:00:00,23,0,Wind,170,Thursday,June,Summer,6656
2020-07-14 00:00:00,16,17,Solar,196,Tuesday,July,Summer,5502
2025-01-30 00:00:00,9,10,Wind,30,Thursday,January,Winter,6843
2020-04-18 00:00:00,10,11,Solar,109,Saturday,April,Spring,2403
2020-05-01 00:00:00,20,21,Wind,122,Friday,May,Spring,7607
2024-12-17 00:00:00,7,8,Wind,352,Tuesday,December,Winter,2584
2021-10-20 00:00:00,2,3,Wind,293,Wednesday,October,Fall,11312
2025-01-19 00:00:00,13,14,Solar,19,Sunday,January,Winter,4287
2020-01-19 00:00:00,12,13,Wind,19,Sunday,January,Winter,7168
2022-04-03 00:00:00,12,13,Wind,93,Sunday,April,Spring,8072
2022-11-26 00:00:00,16,17,Wind,330,Saturday,November,Fall,4098
2024-04-06 00:00:00,11,12,Wind,97,Saturday,April,Spring,11113
2024-06-29 00:00:00,9,10,Wind,181,Saturday,June,Summer,4606
2022-06-21 00:00:00,13,14,Solar,172,Tuesday,June,Summer,4725
2021-05-24 00:00:00,7,8,Wind,144,Monday,May,Spring,7606
2025-07-19 00:00:00,22,23,Wind,200,Saturday,July,Summer,3591
2023-01-24 00:00:00,6,7,Wind,24,Tuesday,January,Winter,7138
2023-01-05 00:00:00,5,6,Wind,5,Thursday,January,Winter,8718
2024-03-31 00:00:00,15,16,Wind,91,Sunday,March,Spring,12871
2021-10-20 00:00:00,4,5,Wind,293,Wednesday,October,Fall,10723
2020-10-08 00:00:00,16,17,Wind,282,Thursday,October,Fall,10734
2025-11-22 00:00:00,4,5,Wind,326,Saturday,November,Fall,4238
2021-02-09 00:00:00,7,8,Wind,40,Tuesday,February,Winter,1690
2022-12-11 00:00:00,4,5,Wind,345,Sunday,December,Winter,2435
2022-10-02 00:00:00,10,11,Wind,275,Sunday,October,Fall,8595
2021-12-11 00:00:00,21,22,Wind,345,Saturday,December,Winter,4734
2025-01-29 00:00:00,19,20,Wind,29,Wednesday,January,Winter,7676
2024-10-17 00:00:00,16,17,Wind,291,Thursday,October,Fall,3148
2020-02-15 00:00:00,10,11,Wind,46,Saturday,February,Winter,9345
2021-08-30 00:00:00,17,18,Wind,242,Monday,August,Summer,7498
2022-12-01 00:00:00,2,3,Wind,335,Thursday,December,Winter,3707
2023-09-24 00:00:00,23,0,Wind,267,Sunday,September,Fall,6907
2020-01-29 00:00:00,5,6,Wind,29,Wednesday,January,Winter,8170
2025-06-27 00:00:00,0,1,Wind,178,Friday,June,Summer,3718
2020-03-23 00:00:00,20,21,Wind,83,Monday,March,Spring,7815
2024-06-03 00:00:00,11,12,Solar,155,Monday,June,Summer,6838
2020-06-03 00:00:00,21,22,Wind,155,Wednesday,June,Summer,4054
2024-03-15 00:00:00,22,23,Wind,75,Friday,March,Spring,11551
2020-05-06 00:00:00,1,2,Wind,127,Wednesday,May,Spring,2902
2022-06-20 00:00:00,8,9,Wind,171,Monday,June,Summer,4120
2022-08-04 00:00:00,8,9,Wind,216,Thursday,August,Summer,2352
2025-06-05 00:00:00,2,3,Wind,156,Thursday,June,Summer,3520
2024-05-22 00:00:00,21,22,Wind,143,Wednesday,May,Spring,3246
2021-05-31 00:00:00,12,13,Solar,151,Monday,May,Spring,8251
2025-05-17 00:00:00,16,17,Solar,137,Saturday,May,Spring,5091
2023-06-08 00:00:00,3,4,Wind,159,Thursday,June,Summer,4963
2020-06-10 00:00:00,13,14,Solar,162,Wednesday,June,Summer,3476
2021-04-06 00:00:00,7,8,Wind,96,Tuesday,April,Spring,4483
2020-05-12 00:00:00,13,14,Wind,133,Tuesday,May,Spring,5427
2021-10-22 00:00:00,13,14,Wind,295,Friday,October,Fall,7756
2020-10-25 00:00:00,20,21,Wind,299,Sunday,October,Fall,5286
2024-11-10 00:00:00,9,10,Solar,315,Sunday,November,Fall,2337
2020-08-27 00:00:00,3,4,Wind,240,Thursday,August,Summer,746
2020-12-08 00:00:00,13,14,Wind,343,Tuesday,December,Winter,2927
2020-02-25 00:00:00,19,20,Wind,56,Tuesday,February,Winter,11340
2025-05-25 00:00:00,22,23,Wind,145,Sunday,May,Spring,7827
2024-10-29 00:00:00,8,9,Wind,303,Tuesday,October,Fall,2469
2023-06-12 00:00:00,2,3,Wind,163,Monday,June,Summer,1550
2022-06-11 00:00:00,18,19,Solar,162,Saturday,June,Summer,3464
2024-10-14 00:00:00,9,10,Wind,288,Monday,October,Fall,4669
2023-11-29 00:00:00,7,8,Wind,333,Wednesday,November,Fall,3138
2023-05-11 00:00:00,19,20,Wind,131,Thursday,May,Spring,3543
2022-05-30 00:00:00,5,6,Wind,150,Monday,May,Spring,3358
2023-04-20 00:00:00,1,2,Wind,110,Thursday,April,Spring,9578
2025-10-26 00:00:00,15,16,Wind,299,Sunday,October,Fall,14457
2021-06-03 00:00:00,12,13,Solar,154,Thursday,June,Summer,4373
2022-05-09 00:00:00,19,20,Solar,129,Monday,May,Spring,1377
2021-12-20 00:00:00,3,4,Wind,354,Monday,December,Winter,3033
2023-10-09 00:00:00,6,7,Wind,282,Monday,October,Fall,1355
2023-09-15 00:00:00,0,1,Wind,258,Friday,September,Fall,3113
2023-09-08 00:00:00,5,6,Wind,251,Friday,September,Fall,1193
2020-06-24 00:00:00,3,4,Wind,176,Wednesday,June,Summer,4927
2024-11-30 00:00:00,2,3,Wind,335,Saturday,November,Fall,4784
2025-04-14 00:00:00,4,5,Wind,104,Monday,April,Spring,625
2021-08-13 00:00:00,1,2,Wind,225,Friday,August,Summer,1385
2021-07-06 00:00:00,20,21,Wind,187,Tuesday,July,Summer,3252
2020-05-02 00:00:00,6,7,Wind,123,Saturday,May,Spring,4527
2021-09-25 00:00:00,7,8,Wind,268,Saturday,September,Fall,1626
2025-09-13 00:00:00,23,0,Wind,256,Saturday,September,Fall,5473
2022-05-03 00:00:00,20,21,Wind,123,Tuesday,May,Spring,3913
2022-05-31 00:00:00,6,7,Wind,151,Tuesday,May,Spring,629
2021-04-04 00:00:00,20,21,Wind,94,Sunday,April,Spring,1822
2022-05-02 00:00:00,14,15,Solar,122,Monday,May,Spring,6399
2022-04-22 00:00:00,6,7,Wind,112,Friday,April,Spring,4924
2021-12-06 00:00:00,13,14,Wind,340,Monday,December,Winter,6810
2021-12-11 00:00:00,4,5,Wind,345,Saturday,December,Winter,7205
2025-02-28 00:00:00,2,3,Wind,59,Friday,February,Winter,4602
2023-02-09 00:00:00,0,1,Wind,40,Thursday,February,Winter,2302
2020-10-16 00:00:00,12,13,Wind,290,Friday,October,Fall,4771
2023-10-17 00:00:00,19,20,Wind,290,Tuesday,October,Fall,9601
2025-10-21 00:00:00,0,1,Wind,294,Tuesday,October,Fall,16078
2023-11-07 00:00:00,15,16,Wind,311,Tuesday,November,Fall,10062
2025-10-30 00:00:00,20,21,Wind,303,Thursday,October,Fall,7973
2020-10-19 00:00:00,1,2,Wind,293,Monday,October,Fall,1282
2023-09-08 00:00:00,0,1,Wind,251,Friday,September,Fall,1364
2025-10-19 00:00:00,18,19,Wind,292,Sunday,October,Fall,12954
2022-11-13 00:00:00,15,16,Solar,317,Sunday,November,Fall,2623
2021-02-24 00:00:00,23,0,Wind,55,Wednesday,February,Winter,6614
2023-04-16 00:00:00,14,15,Solar,106,Sunday,April,Spring,10098
2024-08-19 00:00:00,21,22,Wind,232,Monday,August,Summer,2334
2024-03-01 00:00:00,20,21,Wind,61,Friday,March,Spring,13391
2025-04-25 00:00:00,23,0,Wind,115,Friday,April,Spring,5109
2025-06-05 00:00:00,0,1,Wind,156,Thursday,June,Summer,2919
2024-05-04 00:00:00,20,21,Wind,125,Saturday,May,Spring,3018
2023-08-19 00:00:00,17,18,Solar,231,Saturday,August,Summer,5543
2024-03-21 00:00:00,9,10,Solar,81,Thursday,March,Spring,3781
2021-04-05 00:00:00,1,2,Wind,95,Monday,April,Spring,3111
2021-05-19 00:00:00,22,23,Wind,139,Wednesday,May,Spring,3897
2023-12-21 00:00:00,3,4,Wind,355,Thursday,December,Winter,14043
2025-02-22 00:00:00,4,5,Wind,53,Saturday,February,Winter,10381
2021-02-07 00:00:00,23,0,Wind,38,Sunday,February,Winter,1739
2025-05-10 00:00:00,6,7,Wind,130,Saturday,May,Spring,7169
2025-02-25 00:00:00,14,15,Wind,56,Tuesday,February,Winter,13221
2024-07-02 00:00:00,2,3,Wind,184,Tuesday,July,Summer,2993
2023-05-25 00:00:00,6,7,Wind,145,Thursday,May,Spring,7649
2022-04-13 00:00:00,16,17,Solar,103,Wednesday,April,Spring,3243
2025-02-15 00:00:00,18,19,Wind,46,Saturday,February,Winter,3681
2022-04-19 00:00:00,5,6,Wind,109,Tuesday,April,Spring,2287
2021-02-14 00:00:00,23,0,Wind,45,Sunday,February,Winter,10047
2024-01-13 00:00:00,2,3,Wind,13,Saturday,January,Winter,2005
2024-06-23 00:00:00,21,22,Wind,175,Sunday,June,Summer,1679
2023-06-23 00:00:00,22,23,Wind,174,Friday,June,Summer,2045
2022-12-13 00:00:00,16,17,Wind,347,Tuesday,December,Winter,2696
2023-10-03 00:00:00,20,21,Wind,276,Tuesday,October,Fall,4434
2023-07-13 00:00:00,15,16,Solar,194,Thursday,July,Summer,9653
2020-04-19 00:00:00,17,18,Wind,110,Sunday,April,Spring,4146
2022-12-01 00:00:00,19,20,Wind,335,Thursday,December,Winter,3999
2025-06-23 00:00:00,19,20,Wind,174,Monday,June,Summer,9992
2020-09-08 00:00:00,1,2,Wind,252,Tuesday,September,Fall,1554
2024-07-03 00:00:00,18,19,Wind,185,Wednesday,July,Summer,9354
2025-07-25 00:00:00,3,4,Wind,206,Friday,July,Summer,2035
2021-06-20 00:00:00,10,11,Solar,171,Sunday,June,Summer,3778
2023-05-31 00:00:00,8,9,Wind,151,Wednesday,May,Spring,7123
2021-05-01 00:00:00,11,12,Solar,121,Saturday,May,Spring,3323
2023-04-02 00:00:00,12,13,Wind,92,Sunday,April,Spring,12812
2022-01-08 00:00:00,10,11,Wind,8,Saturday,January,Winter,10733
2024-02-23 00:00:00,13,14,Wind,54,Friday,February,Winter,16191
2021-01-22 00:00:00,17,18,Wind,22,Friday,January,Winter,3817
2025-07-05 00:00:00,4,5,Wind,186,Saturday,July,Summer,2489
2024-04-18 00:00:00,12,13,Solar,109,Thursday,April,Spring,8623
2024-10-24 00:00:00,0,1,Wind,298,Thursday,October,Fall,6796
2023-08-08 00:00:00,22,23,Wind,220,Tuesday,August,Summer,2582
2020-01-13 00:00:00,17,18,Wind,13,Monday,January,Winter,9926
2025-06-27 00:00:00,13,14,Solar,178,Friday,June,Summer,11541
2024-07-01 00:00:00,5,6,Wind,183,Monday,July,Summer,1695
2024-05-11 00:00:00,21,22,Wind,132,Saturday,May,Spring,3472
2025-09-07 00:00:00,14,15,Wind,250,Sunday,September,Fall,7231
